0.025131221,0,130,200,0,0.466726667,1.343,300,11.033,174.605,-45.62,140.018,0.026557048,0.338670306,0.667648443,1
0.032164281,0,206,264,1,-0.3879,-0.8875,300,3.177,79.319,-198.866,-116.37,0.021688538,0.289981651,0.631458272,1
0.009399507,0,0,32,2,-0.96379,-0.957,300,-30.285,31.706,-290.558,-289.137,0.001824192,0.000283602,0.001257338,1
0.033568948,0,157,190,3,-0.317656667,-0.975,300,-8.559,94.214,-180.952,-95.297,0.021094903,0.338942279,0.642896706,1
0.003080418,0,15,27,4,-1.02692,-1.025,300,-16.008,1.533,-293.601,-308.076,0.000360354,8.59E-05,0.000212194,1
0.033871814,0,72,89,0,-0.557933333,-1.17,300,-18.071,47.897,-197.206,-167.38,0.01921426,0.388085824,0.568814471,2
0.037483194,0,223,254,1,-0.334366667,-1.15,300,-7.522,84.007,-176.795,-100.31,0.029541081,0.355567209,0.659938708,2
0.003655156,0,21,9,2,-0.955946667,-0.957,300,-32.967,35.224,-289.041,-286.784,0.001028939,8.41E-05,0.000669739,2
0.045201775,0,143,171,3,-0.321756667,-0.949,300,-7.164,92.82,-182.183,-96.527,0.050196369,0.279003759,0.617253225,2
0.002883841,0,198,36,4,-0.998453333,-1,300,-40.463,30.967,-290.04,-299.536,0.000128343,6.81E-05,0.000134034,2
0.053585956,0,82,100,0,0.42813,0.224,300,-53.559,-44.309,226.307,128.439,0.043771251,0.613868953,0.16727074,3
0.016477898,0,298,10,1,0.53663,0.228,300,-54.149,-32.249,247.387,160.989,0.014777331,0.449983722,0.074778159,3
0.035806883,0,0,19,2,0.248276667,0.269,300,-104.155,-104.461,283.099,74.483,0.011682621,0.066974987,0.119892255,3
0.042888601,0,189,199,3,0.459986667,0.2945,300,-68.476,-31.615,238.087,137.996,0.026005934,0.427971937,0.171949681,3
0.002011946,0,144,80,4,0.37818,0.376,300,-83.912,-95.963,293.329,113.454,0.000116504,0.000150491,0.000160376,3
0.034849677,0,71,82,0,0.99483,1.001,300,212.568,7.584,78.297,298.449,0.279325726,0.327430937,0.082102482,4
0.017781145,0,283,296,1,1.057366667,0.986,300,214.174,2.942,100.094,317.21,0.248093701,0.330651223,0.038287742,4
0.011716001,0,38,0,2,0.853086667,0.938,300,274.8,-56.38,37.506,255.926,0.027239918,0.029245338,0.010423199,4
0.029843159,0,178,198,3,1.001056667,0.95,300,216.725,23.02,60.572,300.317,0.352112703,0.347868865,0.052711815,4
0.001426722,0,107,58,4,0.92605,0.927,300,286.752,-16.575,7.638,277.815,0.000340598,0.000241741,0.000203962,4
0.029708939,0,84,97,0,0.650706667,0.44,300,-50.001,3.79,241.423,195.212,0.023759436,0.457688346,0.130126922,5
0.024464201,0,277,295,1,0.61747,0.433,300,-56.57,-4.598,246.409,185.241,0.017575529,0.412492675,0.116663955,5
0.011118481,0,36,8,2,0.31837,0.314,300,-77.662,-113.006,286.179,95.511,0.004844356,0.009018185,0.009718295,5
0.037922224,0,168,192,3,0.544133333,0.348,300,-58.047,-22.076,243.363,163.24,0.032565663,0.429889423,0.108132154,5
0.001401599,0,87,0,4,0.440646667,0.433,300,-74.692,-90.186,297.072,132.194,8.27E-05,0.000167182,0.000189144,5
0.147042215,0,137,53,0,1.389073333,1.417,300,28.986,268.298,119.438,416.722,0.02443824,0.016097901,0.020687168,6
0.133716991,0,212,291,1,1.41511,1.406,300,32.22,270.413,121.9,424.533,0.022024805,0.015222938,0.017422607,6
0.139443187,0,240,198,2,1.389693333,1.416,300,30.482,268.509,117.917,416.908,0.020960799,0.013637771,0.0163813,6
0.138054176,0,150,83,3,1.408476667,1.3955,300,34.056,267.834,120.653,422.543,0.022180334,0.016460696,0.019407466,6
0.127290286,0,177,0,4,1.41142,1.44,300,31.316,262.459,129.651,423.426,0.023322282,0.015356533,0.016347054,6
0.14889676,0,112,232,0,1.402456667,1.43,300,29.693,263.743,127.301,420.737,0.02303342,0.017027193,0.02118903,6
0.14304601,0,93,211,1,1.392396667,1.3805,300,27.908,263.268,126.543,417.719,0.020553957,0.016841663,0.019254029,6
0.142220482,0,51,224,2,1.409876667,1.438,300,28.639,265.182,129.142,422.963,0.021646779,0.016147068,0.018230802,6
0.127365032,0,121,42,3,1.399336667,1.414,300,29.978,264.83,124.993,419.801,0.019752756,0.015870378,0.019108206,6
0.113393096,0,266,44,4,1.39838,1.422,300,27.534,265.169,126.811,419.514,0.019400398,0.013792523,0.015119763,6
0.002084644,0,108,101,0,1.345263333,1.344,300,24.875,274.263,104.441,403.579,0.000121599,0.000100809,8.20E-05,7
0.003633888,0,149,152,1,1.348216667,1.349,300,25.124,273.925,105.416,404.465,9.49E-05,0.000103393,9.55E-05,7
0.005682885,0,97,143,2,1.348733333,1.35,300,26.046,273.895,104.679,404.62,0.000450514,0.000216965,0.000144962,7
0.003897763,0,36,8,3,1.35886,1.358,300,28.161,273.288,106.209,407.658,0.000347141,0.000117842,0.000102427,7
0.004992632,0,73,208,4,1.34244,1.343,300,25.219,274.803,102.71,402.732,0.000488615,0.000303361,0.000382196,7
0.002993407,0,150,155,0,1.3376,1.337,300,23.894,274.916,102.47,401.28,0.000226167,0.000102288,8.09E-05,7
0.007201125,0,38,42,1,1.353603333,1.35,300,25.639,273.264,107.178,406.081,0.000609728,0.00039124,0.000387539,7
0.002846229,0,199,94,2,1.32635,1.329,300,19.783,275.281,102.841,397.905,0.000349258,8.29E-05,9.64E-05,7
0.002623023,0,262,244,3,1.327586667,1.324,300,21.856,275.579,100.841,398.276,9.19E-05,0.000111892,9.25E-05,7
0.002881044,0,54,48,4,1.328433333,1.331,300,20.816,275.422,102.292,398.53,0.000316617,0.000157887,0.000141846,7
0.012062215,0,0,5,0,1.040766667,1.0445,300,-61.683,74.891,299.022,312.23,0.000963893,0.001266648,0.00077196,8
0.001719055,0,138,137,1,1.058003333,1.054,300,-59.701,78.391,298.711,317.401,0.000109033,0.000154326,0.0001651,8
0.00087008,0,99,294,2,1.058683333,1.054,300,-60.127,79.414,298.318,317.605,3.14E-05,4.07E-05,1.52E-05,8
0.001818843,0,201,77,3,1.056536667,1.054,300,-60.193,78.725,298.429,316.961,6.74E-05,0.00048086,0.00019411,8
0.003817683,0,204,213,4,1.109953333,1.11,300,-55.13,93.666,294.45,332.986,6.50E-05,0.000168122,0.000103466,8
0.002742496,0,74,239,0,1.092243333,1.104,300,-58.508,91.632,294.549,327.673,0.000139278,0.000632179,0.000276075,8
0.00079281,0,211,208,1,1.03648,1.036,300,-62.934,74.404,299.474,310.944,9.46E-06,7.65E-06,8.39E-06,8
0.00125449,0,52,286,2,1.03611,1.036,300,-62.935,74.237,299.531,310.833,7.85E-06,1.02E-05,9.76E-06,8
0.001331703,0,31,40,3,1.03109,1.031,300,-63.112,72.564,299.875,309.327,1.19E-05,1.58E-05,1.22E-05,8
0.00137071,0,251,221,4,1.038306667,1.036,300,-62.846,74.947,299.391,311.492,2.59E-05,4.71E-05,3.58E-05,8
0.009252488,0,69,48,0,1.34816,1.343,300,12.667,273.295,118.486,404.448,0.001472586,0.002874055,0.003265271,9
0.005154498,0,297,264,1,1.358586667,1.35,300,13.466,269.394,124.716,407.576,0.000965917,0.001557917,0.001551196,9
0.007049278,0,0,46,2,1.37057,1.369,300,9.883,263.904,137.384,411.171,0.000844334,0.001487529,0.00150996,9
0.007209533,0,234,152,3,1.325993333,1.358,300,22.493,268.81,106.495,397.798,0.007276674,0.01068985,0.027001824,9
0.000686307,0,0,9,4,1.35812,1.357,300,10.553,266.364,130.519,407.436,9.93E-05,7.99E-05,8.24E-05,9
0.675145329,0,118,36,0,1.173623333,0.6705,300,11.347,286.785,53.955,352.087,0.044601666,0.895045893,0.312712101,10
0.620276781,0,171,298,1,1.262486667,1.0615,300,10.595,301.93,66.221,378.746,0.029977369,0.587477562,0.448409003,10
0.683407497,0,161,85,2,1.24137,0.743,300,10.729,300.841,60.841,372.411,0.036873957,0.520156541,0.478326275,10
0.691148976,0,211,171,3,1.405763333,1.0805,300,17.38,324.409,79.94,421.729,0.058448586,0.434637135,0.550163914,10
0.771769358,0,193,203,4,1.34507,0.814,300,15.348,316.119,72.054,403.521,0.05416593,0.386388688,0.59658873,10
0.00669333,0,132,1,0,0.371456667,0.371,300,-58.751,-120.432,290.62,111.437,0.000530417,0.000744017,0.000788683,11
0.007880794,0,174,166,1,0.392953333,0.3955,300,-59.132,-115.264,292.282,117.886,0.000765547,0.001197609,0.001359473,11
0.005120579,0,206,141,2,0.38741,0.39,300,-60.936,-115.163,292.322,116.223,0.000146966,0.00042701,0.000510047,11
0.003560803,0,68,35,3,0.36689,0.363,300,-62.981,-117.832,290.88,110.067,0.000126974,0.000304272,0.000430539,11
0.00343903,0,240,94,4,0.349726667,0.3515,300,-63.985,-120.735,289.638,104.918,0.000115417,0.000155536,0.00023919,11
0.003106149,0,163,114,0,0.357873333,0.349,300,-62.538,-120.056,289.956,107.362,0.000191122,0.000575524,0.000760157,11
0.002844495,0,85,155,1,0.332953333,0.33,300,-64.616,-123.752,288.254,99.886,6.13E-05,0.000104444,0.00015052,11
0.002816783,0,73,298,2,0.34474,0.339,300,-64.232,-121.521,289.175,103.422,5.18E-05,0.000203349,0.000262344,11
0.001726997,0,223,158,3,0.33415,0.33,300,-64.783,-123.347,288.375,100.245,3.97E-05,0.000100919,0.000144208,11
0.001916384,0,278,299,4,0.33386,0.33,300,-64.987,-123.252,288.397,100.158,3.80E-05,6.58E-05,0.000102606,11
0.029921829,0,97,103,0,-0.872706667,-0.979,300,42.099,-80.995,-222.916,-261.812,0.089621525,0.175564777,0.351905727,1
0.011237199,0,229,299,1,-0.840596667,-1.042,300,44.774,-81.207,-215.746,-252.179,0.092190157,0.171314403,0.357736323,1
0.021334051,0,49,38,2,-1.091846667,-1.064,300,-15.08,-12.318,-300.156,-327.554,0.00275487,0.005830025,0.003750873,1
0.033255919,0,98,252,3,-0.844113333,-0.987,300,48.962,-81.222,-220.974,-253.234,0.116536469,0.166175557,0.349101926,1
0.003285103,0,5,0,4,-1.080423333,-1.081,300,-30.927,-1.197,-292.003,-324.127,1.42E-05,2.91E-05,1.46E-05,1
0.055717908,0,89,158,0,-0.818623333,-0.768,300,14.189,-74.611,-185.165,-245.587,0.302143952,0.241407286,0.201865883,2
0.026467491,0,298,136,1,-0.881746667,-1.172,300,-26.612,-41.212,-196.7,-264.524,0.267979002,0.200047546,0.269000026,2
0.037824433,0,50,41,2,-1.095453333,-1.111,300,-40.467,-3.605,-284.564,-328.636,0.042493176,0.02284778,0.033841604,2
0.048325242,0,156,217,3,-0.806086667,-0.952,300,31.734,-75.013,-198.547,-241.826,0.219033478,0.199432993,0.359504237,2
0.001434743,0,4,0,4,-1.139043333,-1.138,300,-60.274,7.06,-288.499,-341.713,1.86E-05,6.88E-06,1.96E-05,2
0.07379875,0,94,103,0,0.592176667,0.821,300,31.184,-69.75,216.219,177.653,0.176423355,0.181363055,0.457634983,3
0.002334583,0,12,299,1,0.460626667,0.821,300,42.229,-94.185,190.144,138.188,0.163586989,0.144850937,0.526583644,3
0.062082153,0,21,0,2,0.721456667,0.735,300,-22.014,-49.321,287.772,216.437,0.079595156,0.060349827,0.153242138,3
0.055050512,0,216,164,3,0.579823333,0.717,300,47.887,-80.768,206.828,173.947,0.159815536,0.170963148,0.482384465,3
0.003464253,0,15,1,4,0.986813333,0.981,300,-8.342,-11.263,315.649,296.044,0.000439761,0.000167549,0.000218083,3
0.041669798,0,87,80,0,-1.186536667,-1.621,300,-112.437,-202.937,-40.587,-355.961,0.521419798,0.059933683,0.042344465,4
0.023314249,0,293,287,1,-1.082593333,-1.671,300,-71.405,-207.783,-45.59,-324.778,0.56770714,0.052350939,0.042040488,4
0.017851394,0,0,61,2,-1.467273333,-1.569,300,-222.795,-203.499,-13.888,-440.182,0.020319123,0.042841949,0.067790953,4
0.040899216,0,200,244,3,-0.588183333,-0.363,300,-54.406,-186.931,64.882,-176.455,0.497957831,0.106534923,0.155923455,4
0.000664105,0,20,2,4,-0.731933333,-0.734,300,-205.104,-181.822,167.346,-219.58,7.99E-05,5.37E-05,5.95E-05,4
