0.199456278,0.454192143,0.673891734,0.247841452,0.036776667,0.582016667,-0.152066667,1.000998595,0.211,1.296,0.41,2.124494528,-0.84,-0.354,-1.919,0.229054579,406.332,0.119,0.8935,0.321,0.980184676,0.0055,0.076,-0.927,0.95368024,0.141,0.908,0.353,0.989949999,-654.3582,20993.2695,-20919.7608,16.85102333,-2.731853333,-0.892006667,31.61730652,-0.320582612,0.088646763,0.276313935,-0.16150792,0.685455861,0.890428313,0.717335682,0.48347625,0.258857278,0.446306475,0.565343877,-0.950863333,-0.40064,0.319996667,1.160768496,0.631,0.197,3.09,4.998200276,-3.841,-1.109,-1.536,0.324559702,520.552,-0.943,-0.321,0.235,1.053825412,-1.041,-0.527,0.097,0.99780459,-0.808,-0.266,0.491,1.169495618,81802.1925,13702.7412,6216.7302,7.966503333,-6.129466667,1.75715,98.32866166,0.656434335,-0.207047532,0.747924773,0.916372268,0.412297609,-0.203033243,-0.079086809,504.0909562,114.6566667,2047,-2048,87031,88,-18,161,277.2874681,1
0.156029982,0.383766273,0.664835118,0.331052217,0.01059,0.264396667,-0.662886667,1.006711751,0.521,1.073,0.547,2.844650594,-0.704,-0.345,-2.822,0.288780193,359.898,0.005,0.073,-0.964,0.970676053,-0.00325,0.067,-0.97,0.964404998,0.073,0.604,0.06,0.978545404,46.4838,2852.4165,31149.2952,13.39880667,-1.598793333,0.549393333,27.00260742,-0.279186982,-0.185450627,0.212599946,0.230925918,0.375360575,0.883275342,0.479535913,0.35708179,0.19378046,0.34321686,0.34759417,-0.76089,-0.272346667,0.572986667,1.069333623,0.094,0.697,2.431,4.483198189,-3.764,-1.006,-0.649,0.095194538,496.137,-0.683,-0.285,0.682,1.078569886,-0.954,-0.328,0.303,1.034306531,-0.64525,-0.198,0.792,1.13320563,52410.5709,6652.287,26240.322,7.216466667,-9.683956667,2.075423333,45.53133334,0.516156289,-0.146908817,0.424341202,0.744880626,0.02209164,0.00666447,-0.122889223,194.6837664,35.13333333,724,-737,45348,43.5,-56.75,147.75,131.611384,1
0.036966302,0.017514808,0.059813621,0.057374103,-0.10095,0.105686667,-0.968526667,0.980491528,0.056,0.149,-0.683,1.165164366,-0.212,0.052,-1.154,0.717800808,352.915,-0.09,0.102,-0.97,0.979132269,-0.125,0.098,-0.9785,0.972537917,-0.086,0.117,-0.955,0.994229853,906.1197,992.3892,84371.8866,0.076513333,-1.820093333,0.076693333,5.454261535,-0.513966244,-0.503722635,-0.45256712,-0.525578527,-0.306415396,-0.317984632,-0.588726801,0.336928537,0.138652549,0.259704651,0.249067442,-0.677026667,-0.220356667,0.769086667,1.112013378,0.11,0.189,1.448,2.239695515,-1.746,-0.598,-0.287,0.095194538,503.677,-0.821,-0.17,0.649,1.072515268,-0.849,-0.285,0.631,1.06312464,-0.441,-0.162,0.962,1.09578967,39559.6707,3644.0505,53431.401,-3.53517,-7.354283333,-3.52337,28.50438499,0.165279127,-0.331256892,-0.112386629,-0.129413545,-0.796123005,-0.137949091,0.075932047,168.1282475,67.18,892,-353,38094,67.5,-19,134,141.1549432,1
0.140096238,0.444849777,0.718332525,0.376816477,-0.02853,0.314046667,-0.603173333,1.027028032,0.401,1.064,0.395,2.72226909,-0.262,-1.012,-2.712,0.397523584,386.599,-0.066,0.12,-0.942,0.979880346,-0.138,0.009,-0.969,0.945274563,0.09125,0.863,0.204,0.993491319,896.5383,11209.4286,34817.3946,16.51018,-5.942656667,2.103673333,37.08483645,-0.448582115,-0.119863457,0.076089178,0.078127002,0.689291096,0.886496348,0.584118367,0.486966078,0.218000815,0.419757748,0.379667663,-0.73045,-0.264533333,0.51514,1.088858878,-0.075,0.563,1.604,3.323693879,-3.07,-0.635,-0.848,0.286867565,470.407,-0.772,-0.307,0.334,1.080216182,-0.97475,-0.425,0.186,0.987215782,-0.208,-0.125,0.973,1.087640106,45879.96,5001.1731,22774.098,12.01301,-8.11418,0.30856,67.97745742,0.617143157,-0.247238021,0.293595143,0.388960331,-0.264580483,-0.239648566,0.266724397,231.2799357,54.03666667,741,-1363,43483,59,-4.25,121,178.5596143,1
0.017549465,0.009325479,0.021739084,0.020926846,-0.05336,0.00511,-0.97867,0.980356044,0.018,0.018,-0.89,1.058403042,-0.125,-0.05,-1.058,0.89886039,312.244,-0.054,0.006,-0.978,0.979659635,-0.058,0.002,-0.98,0.975793523,-0.051,0.01,-0.974,0.981672552,256.8984,0.2571,86202.3162,0.170836667,0.01548,0.17266,2.067053553,-0.465764345,-0.446182989,-0.518847774,-0.512485181,-0.641404192,0.452152542,-0.887312231,0.051931678,0.039987655,0.037210703,0.027126005,-0.216086667,-0.33379,1.010916667,1.088580014,0.078,-0.069,1.268,1.272088833,-0.412,-0.362,0.92,1.027559244,469.174,-0.224,-0.344,1.006,1.086222118,-0.226,-0.348,1.003,1.084349114,-0.219,-0.338,1.00825,1.08775181,4194.825,10021.4109,91990.7157,-2.77356,0.23044,-0.288963333,6.584666843,-0.480143361,-0.488165599,-0.459395597,-0.498265542,0.427550037,0.7891502,0.41063631,550.2236509,64.39666667,2047,-2048,91577,59,-22,130.25,234.3975729,1
0.135175617,0.507639136,0.59329183,0.291605219,-0.060236667,0.159656667,-0.657353333,1.002079659,0.448,1.952,0.377,2.54190106,-0.576,-0.6,-2.413,0.468258476,377.082,-0.112,-0.084,-0.9715,0.983358531,-0.118,-0.089,-0.975,0.964867867,0.051,0.51925,-0.079,0.987009118,20.9043,-2771.7399,30410.1105,14.3868,-5.09816,0.8202,30.4940394,-0.318038912,0.207295975,0.480627632,0.154079779,0.662116564,0.812209985,0.814849412,0.572714455,0.501111465,0.435715495,0.430451227,-0.33735,-0.802706667,0.02012,1.158543098,0.562,1.155,1.623,2.722825738,-1.813,-2.606,-1.635,0.630645701,468.443,0.082,-0.9725,-0.146,0.993062939,-0.861,-0.975,-0.169,0.990861242,0.085,-0.415,0.1,1.078931074,-5309.9001,55727.7051,-2647.1433,-6.4132,-3.347073333,-6.465196667,53.64729523,-0.080748352,0.634226341,0.606171087,0.429984462,-0.422635329,0.169129988,-0.494273664,455.8954251,29.72666667,2047,-2006,78964,42,-83,146,248.6634029,2
0.169402641,0.518366366,0.660689738,0.326325017,-0.025073333,0.280023333,-0.589316667,1.026527998,0.38,2.147,0.45,2.730077838,-0.32,-0.43,-2.72,0.407241943,392.034,-0.107,-0.0445,-0.954,0.984476511,-0.153,-0.056,-0.974,0.937483333,0.116,0.703,0.244,0.998279019,-790.8276,4119.8832,30680.2491,17.7755,-7.479703333,2.920593333,44.77430731,-0.384713995,-0.116379431,0.134428994,0.16328731,0.668504492,0.796374185,0.598978119,0.66836536,0.555591611,0.606830203,0.512846874,-0.442406667,-0.579853333,-0.028066667,1.180409487,0.374,0.975,1.592,3.129535589,-2.664,-1.104,-2.802,0.183393021,483.206,-0.0125,-0.948,-0.083,1.001129362,-0.817,-0.996,-0.118,0.993340324,0.04,-0.3505,0.176,1.27629542,-623.2407,14889.4794,605.3034,15.25942333,16.60449667,3.077673333,123.0599553,0.4925878,0.139120288,0.867345017,0.684278502,-0.672750516,-0.259653794,-0.169250304,408.9763191,24.48,1277,-2048,62122,54,-9.25,135.25,244.8678936,2
0.029719992,0.00907097,0.020558918,0.018354131,-0.10989,0.117413333,-0.96347,0.977336943,-0.018,0.15,-0.886,1.040382141,-0.274,0.104,-1.025,0.929176517,357.232,-0.108,0.116,-0.964,0.977542141,-0.115,0.11,-0.971,0.969344624,-0.104,0.123,-0.957,0.984627847,1089.5661,1238.8869,83541.5961,0.974976667,0.120333333,0.324256667,4.258082968,-0.464477871,-0.488306474,-0.52846901,-0.515672144,-0.38506299,-0.065199803,-0.560418241,0.0163906,0.046513526,0.024014362,0.023699772,0.01707,-0.120876667,-0.93548,0.944707655,0.049,0.045,-0.863,1.109498535,-0.056,-0.245,-1.081,0.870785278,324.47,0.021,-0.133,-0.9345,0.943159584,0.016,-0.153,-0.938,0.940167006,0.025,-0.106,-0.928,0.946613437,19.2627,1219.2177,78761.7075,0.142943333,0.41695,0.225883333,4.636427636,-0.502862968,-0.502876536,-0.496884861,-0.500524862,-0.915275526,-0.266475159,0.328591745,504.4218398,46.08666667,1622,-2048,90068,68,-82,153.75,219.3909559,2
0.206343013,0.459341732,0.668161642,0.406419529,-0.02388,0.3094,-0.607276667,0.999959488,0.717,2.649,0.42,2.825348474,-0.487,-0.342,-2.808,0.253244941,385.377,-0.104,0.12,-0.939,0.97781082,-0.137,0.089,-0.969,0.940880439,0.107,0.596,0.061,0.98798836,1121.5686,5827.0173,25047.9177,20.27465333,-6.95384,3.635576667,40.53563449,-0.277729165,0.170553443,0.239996172,0.340794671,0.519045259,0.702223678,0.571750043,0.709364459,0.343335654,0.731785917,0.527222881,-0.491893333,-0.150046667,-0.40017,1.141592331,0.328,0.996,1.557,3.513076999,-3.387,-1.233,-2.225,0.617904523,458.593,-0.047,-0.165,-0.9275,0.947856754,-0.864,-0.265,-0.937,0.942011511,0.014,-0.018,0.22125,1.059212443,48506.8902,1055.9037,32553.0123,18.40878,12.34554667,8.502936667,74.26352251,0.578625827,0.017896089,0.406673138,0.526467592,-0.314865819,-0.371306445,-0.657506983,506.2330179,102.46,1555,-2048,92726,64.5,-56,151.75,258.1031987,2
0.01080377,0.008317459,0.011439988,0.011285436,-0.134876667,0.103223333,-0.9668,0.981701801,-0.108,0.118,-0.94,1.007652718,-0.156,0.083,-0.996,0.956366562,361.47,-0.138,0.104,-0.968,0.982033604,-0.141,0.099,-0.973,0.974097915,-0.128,0.11,-0.958,0.988581292,1636.7979,961.6641,84120.5313,0.52465,-0.162173333,0.204956667,2.460618191,-0.449319166,-0.421387976,-0.472007757,-0.512421492,-0.303445024,-0.169252657,-0.20085493,0.01481856,0.041960643,0.006134937,0.005691186,-0.003216667,-0.060666667,-0.941256667,0.944267143,0.017,0.047,-0.927,0.956339898,-0.039,-0.1,-0.956,0.927303079,305.368,0.001,-0.082,-0.94,0.943870754,-0.019,-0.09,-0.946,0.940316968,0.00825,-0.015,-0.938,0.948640079,-12.1407,259.5849,79737.966,1.134376667,0.629933333,0.190106667,3.124101965,-0.366063433,-0.515091755,-0.403357114,-0.472287631,-0.918839665,-0.315305389,0.276472664,347.0030434,41.32333333,1920,-1422,61069,62.5,-5,140.25,205.9078677,2
